model,display_name,video,true_label,score
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0781.avi,0,0.11856050789356232
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0045.avi,1,0.9457645416259766
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0057.avi,0,0.7188394665718079
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0123.avi,0,0.4287962019443512
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_758.mp4,1,0.9607892036437988
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_634.mp4,1,0.7761903405189514
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0171.avi,0,0.27307459712028503
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_671.mp4,0,0.0019661197438836098
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0191.avi,0,0.26282092928886414
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0444.avi,1,0.6916850209236145
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_107.mp4,0,0.010966391302645206
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0219.avi,1,0.913866400718689
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0522.avi,0,0.9145894050598145
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0642.avi,1,0.5729160904884338
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_924.mp4,1,0.9948974847793579
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_805.mp4,0,0.0013110913569107652
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0427.avi,0,0.014283733442425728
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0332.avi,0,0.6782760620117188
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0631.avi,1,0.9837782979011536
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_138.mp4,1,0.9784554243087769
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_801.mp4,0,0.0011564476881176233
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0549.avi,0,0.02200906164944172
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_843.mp4,1,0.982913613319397
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_572.mp4,0,0.911449670791626
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0335.avi,1,0.9628645181655884
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_499.mp4,0,0.5399546027183533
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_740.mp4,1,0.9784455895423889
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0047.avi,1,0.9093446135520935
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_825.mp4,1,0.9671258330345154
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0006.avi,1,0.8210688829421997
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_250.mp4,1,0.9893885254859924
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0157.avi,1,0.5774020552635193
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_897.mp4,1,0.9800105690956116
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_879.avi,0,0.0017504558200016618
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_77.mp4,1,0.9522656202316284
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_179.mp4,1,0.9882912635803223
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_601.mp4,1,0.9902342557907104
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0034.avi,0,0.5107105374336243
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0167.avi,1,0.824770987033844
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0506.avi,0,0.007882924750447273
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0144.avi,0,0.5251749157905579
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_69.mp4,1,0.9712221026420593
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0489.avi,0,0.7926828861236572
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0130.avi,0,0.24665942788124084
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0157.avi,0,0.1090158224105835
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0205.avi,0,0.0015345095889642835
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0632.avi,0,0.11643392592668533
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0151.avi,0,0.44581207633018494
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0236.avi,1,0.9031552076339722
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0766.avi,1,0.8432680368423462
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_884.mp4,1,0.9929157495498657
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_240.mp4,0,0.007339036092162132
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_881.avi,0,0.0004336383135523647
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0165.avi,1,0.9595187902450562
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_617.mp4,0,0.0008171219378709793
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0088.avi,0,0.0162179134786129
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_82.mp4,0,0.02790452539920807
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_761.mp4,1,0.9876955151557922
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_968.mp4,1,0.993704617023468
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_637.mp4,1,0.9617919325828552
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0587.avi,0,0.006595274433493614
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_139.mp4,1,0.9752477407455444
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_374.mp4,0,0.0029576821252703667
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_831.mp4,0,0.0006731953471899033
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0339.avi,0,0.6570042967796326
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0129.avi,0,0.08763158321380615
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0779.avi,0,0.24619701504707336
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_189.mp4,1,0.9613083600997925
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_59.mp4,0,0.006869153119623661
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_258.mp4,1,0.8444660305976868
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0088.avi,1,0.9426645636558533
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0746.avi,1,0.9808613061904907
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0327.avi,0,0.04424099251627922
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0493.avi,1,0.6484494209289551
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0700.avi,0,0.048474278301000595
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0231.avi,0,0.6024667024612427
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_784.mp4,0,0.004376043565571308
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_934.mp4,1,0.994918167591095
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_591.mp4,0,0.3109550476074219
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_630.mp4,1,0.9945133328437805
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0083.avi,1,0.7219241857528687
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_84.mp4,0,0.0077021862380206585
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_570.mp4,1,0.9908419847488403
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_620.mp4,1,0.9909405708312988
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_235.mp4,0,0.002355986274778843
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0488.avi,1,0.9014432430267334
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_79.mp4,0,0.0011608927743509412
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_300.mp4,1,0.9865409135818481
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0525.avi,1,0.9440935254096985
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_771.mp4,1,0.9712561964988708
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_401.mp4,1,0.9908692240715027
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_657.mp4,1,0.9881380200386047
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_99.mp4,0,0.023248091340065002
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_652.mp4,1,0.9670470356941223
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0165.avi,1,0.9134732484817505
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_203.mp4,1,0.9961426258087158
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0144.avi,1,0.849804699420929
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0749.avi,1,0.9656710624694824
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_812.mp4,1,0.7585110664367676
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0240.avi,1,0.9591249227523804
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_965.mp4,1,0.8607562184333801
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0780.avi,0,0.01176899392157793
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0716.avi,1,0.9480679035186768
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_317.mp4,0,0.039765506982803345
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0127.avi,0,0.027163855731487274
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_450.mp4,0,0.00196474464610219
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_520.mp4,0,0.004003262147307396
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0552.avi,1,0.7163882255554199
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_608.mp4,1,0.7949702143669128
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_115.mp4,1,0.9683692455291748
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0672.avi,0,0.06065721437335014
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0376.avi,0,0.05880523473024368
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0633.avi,0,0.0112060671672225
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0774.avi,0,0.017018383368849754
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_847.mp4,0,0.00321060698479414
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0371.avi,0,0.007331109140068293
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_929.mp4,0,0.004853924736380577
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_110.mp4,0,0.001520800869911909
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_123.mp4,0,0.0075843799859285355
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_417.mp4,1,0.9722884893417358
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0522.avi,1,0.9815470576286316
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0065.avi,1,0.9464612007141113
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0276.avi,0,0.027833692729473114
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_90.mp4,0,0.11971762776374817
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0476.avi,1,0.9740262627601624
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0369.avi,1,0.8851205706596375
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0603.avi,1,0.9405010342597961
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0761.avi,0,0.021254438906908035
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0751.avi,0,0.02301623299717903
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0143.avi,1,0.9840144515037537
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_228.mp4,0,0.0024777858052402735
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_20.mp4,0,0.12340046465396881
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0432.avi,1,0.3662513792514801
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_116.mp4,0,0.12513785064220428
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0764.avi,0,0.8652656674385071
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0076.avi,1,0.8553305268287659
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_986.mp4,0,0.050724729895591736
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0195.avi,0,0.025786977261304855
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_565.mp4,0,0.9132445454597473
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0058.avi,1,0.9486749172210693
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_359.mp4,0,0.11780931055545807
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0301.avi,1,0.8283491730690002
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0570.avi,1,0.9800153374671936
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_3.mp4,0,0.000687493069563061
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_668.mp4,0,0.08679117262363434
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0408.avi,0,0.44369325041770935
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0569.avi,1,0.9300012588500977
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0502.avi,0,0.15748125314712524
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0096.avi,0,0.0500597283244133
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0448.avi,1,0.9505333304405212
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_675.mp4,1,0.9748490452766418
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_981.mp4,0,0.0076645477674901485
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0167.avi,0,0.011823293752968311
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_419.mp4,1,0.9888616800308228
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0101.avi,0,0.08355985581874847
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0505.avi,0,0.12645713984966278
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_420.mp4,1,0.8849949240684509
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_263.mp4,1,0.9248588681221008
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_468.mp4,1,0.9927813410758972
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0234.avi,0,0.011662779375910759
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_568.mp4,1,0.9846276044845581
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_787.mp4,1,0.9934564828872681
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0135.avi,0,0.20033690333366394
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0184.avi,1,0.9597827792167664
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_637.mp4,0,0.0486217625439167
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_45.mp4,1,0.984898567199707
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_486.mp4,1,0.9957337379455566
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0109.avi,0,0.6565238833427429
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0156.avi,0,0.36377474665641785
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0610.avi,0,0.021739929914474487
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0783.avi,0,0.002966001396998763
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_806.mp4,1,0.995881974697113
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0067.avi,1,0.834855318069458
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0407.avi,0,0.32265162467956543
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_233.mp4,1,0.835763692855835
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0136.avi,1,0.9679906964302063
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_414.mp4,0,0.2562844157218933
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_132.mp4,1,0.9689492583274841
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0396.avi,1,0.6951707601547241
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0258.avi,0,0.041116148233413696
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0535.avi,1,0.7838250994682312
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0032.avi,0,0.6263722777366638
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_248.mp4,0,0.020670464262366295
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_575.mp4,1,0.9875752925872803
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_215.mp4,0,0.0016047669341787696
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_357.mp4,1,0.9903135895729065
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_616.mp4,0,0.0014268807135522366
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_703.mp4,1,0.9811615943908691
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0029.avi,1,0.7020385265350342
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_863.mp4,1,0.9907035231590271
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0727.avi,0,0.45428353548049927
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_744.mp4,1,0.9887151718139648
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0682.avi,0,0.14017686247825623
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_167.mp4,0,0.0023207333870232105
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_426.mp4,1,0.9927172064781189
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_49.mp4,1,0.9867538213729858
