scene_group_id,group_origin,perceptual_cluster_ids,size,label_0_count,label_1_count,old_train_count,old_validation_count,old_test_count,new_split,moved_count
singleton_2169,singleton,,1,0,1,1,0,0,train,0
singleton_2170,singleton,,1,0,1,0,0,1,test,0
singleton_2171,singleton,,1,0,1,1,0,0,train,0
singleton_2172,singleton,,1,0,1,1,0,0,train,0
singleton_2173,singleton,,1,0,1,1,0,0,train,0
singleton_2174,singleton,,1,0,1,1,0,0,train,0
singleton_2175,singleton,,1,0,1,0,1,0,validation,0
singleton_2176,singleton,,1,0,1,1,0,0,train,0
singleton_2177,singleton,,1,0,1,0,0,1,test,0
singleton_2178,singleton,,1,0,1,0,0,1,test,0
singleton_2179,singleton,,1,0,1,1,0,0,train,0
singleton_2180,singleton,,1,0,1,0,0,1,test,0
singleton_2181,singleton,,1,0,1,1,0,0,train,0
singleton_2182,singleton,,1,0,1,1,0,0,train,0
singleton_2183,singleton,,1,0,1,0,0,1,test,0
singleton_2184,singleton,,1,0,1,1,0,0,train,0
singleton_2185,singleton,,1,0,1,1,0,0,train,0
singleton_2186,singleton,,1,0,1,1,0,0,train,0
singleton_2187,singleton,,1,0,1,0,1,0,validation,0
singleton_2188,singleton,,1,0,1,0,0,1,test,0
singleton_2189,singleton,,1,0,1,1,0,0,train,0
singleton_2190,singleton,,1,0,1,1,0,0,train,0
singleton_2191,singleton,,1,0,1,1,0,0,train,0
singleton_2192,singleton,,1,0,1,1,0,0,train,0
singleton_2193,singleton,,1,0,1,1,0,0,train,0
singleton_2194,singleton,,1,0,1,1,0,0,train,0
singleton_2195,singleton,,1,0,1,0,1,0,validation,0
singleton_2196,singleton,,1,0,1,0,1,0,validation,0
singleton_2197,singleton,,1,0,1,1,0,0,train,0
singleton_2198,singleton,,1,0,1,1,0,0,train,0
singleton_2199,singleton,,1,0,1,1,0,0,train,0
singleton_2200,singleton,,1,0,1,1,0,0,train,0
singleton_2201,singleton,,1,0,1,1,0,0,train,0
singleton_2202,singleton,,1,0,1,0,1,0,validation,0
singleton_2203,singleton,,1,0,1,1,0,0,train,0
singleton_2204,singleton,,1,0,1,1,0,0,train,0
singleton_2205,singleton,,1,0,1,1,0,0,train,0
singleton_2206,singleton,,1,0,1,1,0,0,train,0
singleton_2207,singleton,,1,0,1,1,0,0,train,0
singleton_2208,singleton,,1,0,1,0,0,1,test,0
singleton_2209,singleton,,1,0,1,1,0,0,train,0
singleton_2210,singleton,,1,0,1,1,0,0,train,0
singleton_2211,singleton,,1,0,1,1,0,0,train,0
singleton_2212,singleton,,1,0,1,1,0,0,train,0
singleton_2213,singleton,,1,0,1,0,0,1,test,0
singleton_2214,singleton,,1,0,1,1,0,0,train,0
singleton_2215,singleton,,1,0,1,1,0,0,train,0
singleton_2216,singleton,,1,0,1,1,0,0,train,0
singleton_2217,singleton,,1,0,1,1,0,0,train,0
singleton_2218,singleton,,1,0,1,1,0,0,train,0
singleton_2219,singleton,,1,0,1,0,0,1,test,0
singleton_2220,singleton,,1,0,1,1,0,0,train,0
singleton_2221,singleton,,1,0,1,1,0,0,train,0
singleton_2222,singleton,,1,0,1,1,0,0,train,0
singleton_2223,singleton,,1,0,1,1,0,0,train,0
singleton_2224,singleton,,1,0,1,0,0,1,test,0
singleton_2225,singleton,,1,0,1,1,0,0,train,0
singleton_2226,singleton,,1,0,1,0,1,0,validation,0
singleton_2227,singleton,,1,0,1,1,0,0,train,0
singleton_2228,singleton,,1,0,1,1,0,0,train,0
singleton_2229,singleton,,1,0,1,1,0,0,train,0
singleton_2230,singleton,,1,0,1,1,0,0,train,0
singleton_2231,singleton,,1,0,1,1,0,0,train,0
singleton_2232,singleton,,1,0,1,1,0,0,train,0
singleton_2233,singleton,,1,0,1,0,0,1,test,0
singleton_2234,singleton,,1,0,1,1,0,0,train,0
singleton_2235,singleton,,1,0,1,0,0,1,test,0
singleton_2236,singleton,,1,0,1,1,0,0,train,0
singleton_2237,singleton,,1,0,1,0,1,0,validation,0
singleton_2238,singleton,,1,0,1,1,0,0,train,0
singleton_2239,singleton,,1,0,1,1,0,0,train,0
singleton_2240,singleton,,1,0,1,1,0,0,train,0
singleton_2241,singleton,,1,0,1,1,0,0,train,0
singleton_2242,singleton,,1,0,1,1,0,0,train,0
singleton_2243,singleton,,1,0,1,1,0,0,train,0
singleton_2244,singleton,,1,0,1,1,0,0,train,0
singleton_2245,singleton,,1,0,1,1,0,0,train,0
singleton_2246,singleton,,1,0,1,1,0,0,train,0
singleton_2247,singleton,,1,0,1,1,0,0,train,0
singleton_2248,singleton,,1,0,1,0,0,1,test,0
singleton_2249,singleton,,1,0,1,1,0,0,train,0
singleton_2250,singleton,,1,0,1,1,0,0,train,0
singleton_2251,singleton,,1,0,1,1,0,0,train,0
singleton_2252,singleton,,1,0,1,1,0,0,train,0
singleton_2253,singleton,,1,0,1,1,0,0,train,0
singleton_2254,singleton,,1,0,1,1,0,0,train,0
singleton_2255,singleton,,1,0,1,1,0,0,train,0
singleton_2256,singleton,,1,0,1,1,0,0,train,0
singleton_2257,singleton,,1,0,1,1,0,0,train,0
singleton_2258,singleton,,1,0,1,0,1,0,validation,0
singleton_2259,singleton,,1,0,1,1,0,0,train,0
singleton_2260,singleton,,1,0,1,0,0,1,test,0
singleton_2261,singleton,,1,0,1,0,1,0,validation,0
singleton_2262,singleton,,1,0,1,1,0,0,train,0
singleton_2263,singleton,,1,0,1,1,0,0,train,0
singleton_2264,singleton,,1,0,1,1,0,0,train,0
singleton_2265,singleton,,1,0,1,1,0,0,train,0
singleton_2266,singleton,,1,0,1,1,0,0,train,0
singleton_2267,singleton,,1,0,1,1,0,0,train,0
singleton_2268,singleton,,1,0,1,1,0,0,train,0
singleton_2269,singleton,,1,0,1,1,0,0,train,0
singleton_2270,singleton,,1,0,1,1,0,0,train,0
singleton_2271,singleton,,1,0,1,1,0,0,train,0
singleton_2272,singleton,,1,0,1,1,0,0,train,0
singleton_2273,singleton,,1,0,1,1,0,0,train,0
singleton_2274,singleton,,1,0,1,0,1,0,validation,0
singleton_2275,singleton,,1,0,1,1,0,0,train,0
singleton_2276,singleton,,1,0,1,1,0,0,train,0
singleton_2277,singleton,,1,0,1,1,0,0,train,0
singleton_2278,singleton,,1,0,1,0,0,1,test,0
singleton_2279,singleton,,1,0,1,1,0,0,train,0
singleton_2280,singleton,,1,0,1,0,0,1,test,0
singleton_2281,singleton,,1,0,1,0,1,0,validation,0
singleton_2282,singleton,,1,0,1,1,0,0,train,0
singleton_2283,singleton,,1,0,1,1,0,0,train,0
singleton_2284,singleton,,1,0,1,1,0,0,train,0
singleton_2285,singleton,,1,0,1,0,1,0,validation,0
singleton_2286,singleton,,1,0,1,0,1,0,validation,0
singleton_2287,singleton,,1,0,1,0,1,0,validation,0
singleton_2288,singleton,,1,0,1,1,0,0,train,0
singleton_2289,singleton,,1,0,1,0,0,1,test,0
singleton_2290,singleton,,1,0,1,1,0,0,train,0
singleton_2291,singleton,,1,0,1,1,0,0,train,0
singleton_2292,singleton,,1,0,1,0,0,1,test,0
singleton_2293,singleton,,1,0,1,1,0,0,train,0
singleton_2294,singleton,,1,0,1,1,0,0,train,0
singleton_2295,singleton,,1,0,1,1,0,0,train,0
singleton_2296,singleton,,1,0,1,0,1,0,validation,0
singleton_2297,singleton,,1,0,1,1,0,0,train,0
singleton_2298,singleton,,1,0,1,1,0,0,train,0
singleton_2299,singleton,,1,0,1,0,1,0,validation,0
singleton_2300,singleton,,1,0,1,1,0,0,train,0
singleton_2301,singleton,,1,0,1,0,1,0,validation,0
singleton_2302,singleton,,1,0,1,1,0,0,train,0
singleton_2303,singleton,,1,0,1,1,0,0,train,0
singleton_2304,singleton,,1,0,1,1,0,0,train,0
singleton_2305,singleton,,1,0,1,1,0,0,train,0
singleton_2306,singleton,,1,0,1,0,1,0,validation,0
singleton_2307,singleton,,1,0,1,1,0,0,train,0
singleton_2308,singleton,,1,0,1,1,0,0,train,0
singleton_2309,singleton,,1,0,1,0,1,0,validation,0
singleton_2310,singleton,,1,0,1,1,0,0,train,0
singleton_2311,singleton,,1,0,1,1,0,0,train,0
singleton_2312,singleton,,1,0,1,1,0,0,train,0
singleton_2313,singleton,,1,0,1,1,0,0,train,0
singleton_2314,singleton,,1,0,1,0,1,0,validation,0
singleton_2315,singleton,,1,0,1,0,0,1,test,0
singleton_2316,singleton,,1,0,1,0,1,0,validation,0
singleton_2317,singleton,,1,0,1,0,1,0,validation,0
singleton_2318,singleton,,1,0,1,0,0,1,test,0
singleton_2319,singleton,,1,0,1,1,0,0,train,0
singleton_2320,singleton,,1,0,1,1,0,0,train,0
singleton_2321,singleton,,1,0,1,0,0,1,test,0
singleton_2322,singleton,,1,0,1,1,0,0,train,0
singleton_2323,singleton,,1,0,1,0,0,1,test,0
singleton_2324,singleton,,1,0,1,1,0,0,train,0
singleton_2325,singleton,,1,0,1,1,0,0,train,0
singleton_2326,singleton,,1,0,1,1,0,0,train,0
singleton_2327,singleton,,1,0,1,1,0,0,train,0
singleton_2328,singleton,,1,0,1,1,0,0,train,0
singleton_2329,singleton,,1,0,1,1,0,0,train,0
singleton_2330,singleton,,1,0,1,1,0,0,train,0
singleton_2331,singleton,,1,0,1,1,0,0,train,0
singleton_2332,singleton,,1,0,1,1,0,0,train,0
singleton_2333,singleton,,1,0,1,1,0,0,train,0
singleton_2334,singleton,,1,0,1,1,0,0,train,0
singleton_2335,singleton,,1,0,1,1,0,0,train,0
singleton_2336,singleton,,1,0,1,1,0,0,train,0
singleton_2337,singleton,,1,0,1,0,1,0,validation,0
singleton_2338,singleton,,1,0,1,1,0,0,train,0
singleton_2339,singleton,,1,0,1,0,1,0,validation,0
singleton_2340,singleton,,1,0,1,1,0,0,train,0
singleton_2341,singleton,,1,0,1,0,0,1,test,0
singleton_2342,singleton,,1,0,1,1,0,0,train,0
singleton_2343,singleton,,1,0,1,1,0,0,train,0
singleton_2344,singleton,,1,0,1,1,0,0,train,0
singleton_2345,singleton,,1,0,1,1,0,0,train,0
singleton_2346,singleton,,1,0,1,1,0,0,train,0
singleton_2347,singleton,,1,1,0,1,0,0,train,0
singleton_2348,singleton,,1,1,0,1,0,0,train,0
singleton_2349,singleton,,1,1,0,0,1,0,validation,0
singleton_2350,singleton,,1,1,0,1,0,0,train,0
singleton_2351,singleton,,1,1,0,0,1,0,validation,0
singleton_2352,singleton,,1,1,0,1,0,0,train,0
singleton_2353,singleton,,1,1,0,1,0,0,train,0
singleton_2354,singleton,,1,1,0,0,1,0,validation,0
singleton_2355,singleton,,1,1,0,1,0,0,train,0
singleton_2356,singleton,,1,1,0,1,0,0,train,0
singleton_2357,singleton,,1,1,0,1,0,0,train,0
singleton_2358,singleton,,1,1,0,0,1,0,validation,0
singleton_2359,singleton,,1,1,0,1,0,0,train,0
singleton_2360,singleton,,1,1,0,1,0,0,train,0
singleton_2361,singleton,,1,1,0,1,0,0,train,0
singleton_2362,singleton,,1,1,0,1,0,0,train,0
singleton_2363,singleton,,1,1,0,1,0,0,train,0
singleton_2364,singleton,,1,1,0,1,0,0,train,0
singleton_2365,singleton,,1,1,0,1,0,0,train,0
singleton_2366,singleton,,1,1,0,1,0,0,train,0
singleton_2367,singleton,,1,1,0,0,1,0,validation,0
singleton_2368,singleton,,1,1,0,1,0,0,train,0
singleton_2369,singleton,,1,1,0,1,0,0,train,0
singleton_2370,singleton,,1,1,0,1,0,0,train,0
singleton_2371,singleton,,1,1,0,1,0,0,train,0
singleton_2372,singleton,,1,1,0,1,0,0,train,0
singleton_2373,singleton,,1,1,0,1,0,0,train,0
singleton_2374,singleton,,1,1,0,0,1,0,validation,0
singleton_2375,singleton,,1,1,0,0,0,1,test,0
singleton_2376,singleton,,1,1,0,0,1,0,validation,0
singleton_2377,singleton,,1,1,0,1,0,0,train,0
singleton_2378,singleton,,1,1,0,1,0,0,train,0
singleton_2379,singleton,,1,1,0,1,0,0,train,0
singleton_2380,singleton,,1,1,0,1,0,0,train,0
singleton_2381,singleton,,1,1,0,1,0,0,train,0
singleton_2382,singleton,,1,1,0,0,0,1,test,0
singleton_2383,singleton,,1,1,0,1,0,0,train,0
singleton_2384,singleton,,1,1,0,0,0,1,test,0
singleton_2385,singleton,,1,1,0,1,0,0,train,0
singleton_2386,singleton,,1,1,0,1,0,0,train,0
singleton_2387,singleton,,1,1,0,0,0,1,test,0
singleton_2388,singleton,,1,1,0,1,0,0,train,0
singleton_2389,singleton,,1,1,0,1,0,0,train,0
singleton_2390,singleton,,1,1,0,1,0,0,train,0
singleton_2391,singleton,,1,1,0,1,0,0,train,0
singleton_2392,singleton,,1,1,0,1,0,0,train,0
singleton_2393,singleton,,1,1,0,0,1,0,validation,0
singleton_2394,singleton,,1,1,0,1,0,0,train,0
singleton_2395,singleton,,1,1,0,1,0,0,train,0
singleton_2396,singleton,,1,1,0,1,0,0,train,0
singleton_2397,singleton,,1,1,0,1,0,0,train,0
singleton_2398,singleton,,1,1,0,1,0,0,train,0
singleton_2399,singleton,,1,1,0,1,0,0,train,0
singleton_2400,singleton,,1,1,0,1,0,0,train,0
singleton_2401,singleton,,1,1,0,0,0,1,test,0
singleton_2402,singleton,,1,1,0,1,0,0,train,0
singleton_2403,singleton,,1,1,0,1,0,0,train,0
singleton_2404,singleton,,1,1,0,1,0,0,train,0
singleton_2405,singleton,,1,1,0,1,0,0,train,0
singleton_2406,singleton,,1,1,0,1,0,0,train,0
singleton_2407,singleton,,1,1,0,1,0,0,train,0
singleton_2408,singleton,,1,1,0,1,0,0,train,0
singleton_2409,singleton,,1,1,0,1,0,0,train,0
singleton_2410,singleton,,1,1,0,1,0,0,train,0
singleton_2411,singleton,,1,1,0,1,0,0,train,0
singleton_2412,singleton,,1,1,0,1,0,0,train,0
singleton_2413,singleton,,1,1,0,1,0,0,train,0
singleton_2414,singleton,,1,1,0,1,0,0,train,0
singleton_2415,singleton,,1,1,0,1,0,0,train,0
singleton_2416,singleton,,1,1,0,1,0,0,train,0
singleton_2417,singleton,,1,1,0,1,0,0,train,0
singleton_2418,singleton,,1,1,0,1,0,0,train,0
singleton_2419,singleton,,1,1,0,0,1,0,validation,0
singleton_2420,singleton,,1,1,0,1,0,0,train,0
singleton_2421,singleton,,1,1,0,1,0,0,train,0
singleton_2422,singleton,,1,1,0,1,0,0,train,0
singleton_2423,singleton,,1,1,0,1,0,0,train,0
singleton_2424,singleton,,1,1,0,0,0,1,test,0
singleton_2425,singleton,,1,1,0,1,0,0,train,0
singleton_2426,singleton,,1,1,0,1,0,0,train,0
singleton_2427,singleton,,1,1,0,1,0,0,train,0
singleton_2428,singleton,,1,1,0,1,0,0,train,0
singleton_2429,singleton,,1,1,0,0,0,1,test,0
singleton_2430,singleton,,1,1,0,1,0,0,train,0
singleton_2431,singleton,,1,1,0,1,0,0,train,0
singleton_2432,singleton,,1,1,0,1,0,0,train,0
singleton_2433,singleton,,1,1,0,0,0,1,test,0
singleton_2434,singleton,,1,1,0,1,0,0,train,0
singleton_2435,singleton,,1,1,0,1,0,0,train,0
singleton_2436,singleton,,1,1,0,1,0,0,train,0
singleton_2437,singleton,,1,1,0,0,1,0,validation,0
singleton_2438,singleton,,1,1,0,1,0,0,train,0
singleton_2439,singleton,,1,1,0,1,0,0,train,0
singleton_2440,singleton,,1,1,0,1,0,0,train,0
singleton_2441,singleton,,1,1,0,0,1,0,validation,0
singleton_2442,singleton,,1,1,0,1,0,0,train,0
singleton_2443,singleton,,1,1,0,1,0,0,train,0
singleton_2444,singleton,,1,1,0,1,0,0,train,0
singleton_2445,singleton,,1,1,0,1,0,0,train,0
singleton_2446,singleton,,1,1,0,1,0,0,train,0
singleton_2447,singleton,,1,1,0,1,0,0,train,0
singleton_2448,singleton,,1,1,0,1,0,0,train,0
singleton_2449,singleton,,1,1,0,1,0,0,train,0
singleton_2450,singleton,,1,1,0,1,0,0,train,0
singleton_2451,singleton,,1,1,0,1,0,0,train,0
singleton_2452,singleton,,1,1,0,1,0,0,train,0
singleton_2453,singleton,,1,1,0,1,0,0,train,0
singleton_2454,singleton,,1,1,0,1,0,0,train,0
singleton_2455,singleton,,1,1,0,1,0,0,train,0
singleton_2456,singleton,,1,1,0,1,0,0,train,0
singleton_2457,singleton,,1,1,0,0,0,1,test,0
singleton_2458,singleton,,1,1,0,1,0,0,train,0
singleton_2459,singleton,,1,1,0,0,1,0,validation,0
singleton_2460,singleton,,1,1,0,0,1,0,validation,0
singleton_2461,singleton,,1,1,0,1,0,0,train,0
singleton_2462,singleton,,1,1,0,1,0,0,train,0
singleton_2463,singleton,,1,1,0,1,0,0,train,0
singleton_2464,singleton,,1,1,0,0,0,1,test,0
singleton_2465,singleton,,1,1,0,1,0,0,train,0
singleton_2466,singleton,,1,1,0,1,0,0,train,0
singleton_2467,singleton,,1,1,0,0,0,1,test,0
singleton_2468,singleton,,1,1,0,1,0,0,train,0
singleton_2469,singleton,,1,1,0,1,0,0,train,0
singleton_2470,singleton,,1,1,0,1,0,0,train,0
singleton_2471,singleton,,1,1,0,1,0,0,train,0
singleton_2472,singleton,,1,1,0,1,0,0,train,0
singleton_2473,singleton,,1,1,0,1,0,0,train,0
singleton_2474,singleton,,1,1,0,0,0,1,test,0
singleton_2475,singleton,,1,1,0,1,0,0,train,0
singleton_2476,singleton,,1,1,0,1,0,0,train,0
singleton_2477,singleton,,1,1,0,1,0,0,train,0
singleton_2478,singleton,,1,1,0,1,0,0,train,0
singleton_2479,singleton,,1,1,0,1,0,0,train,0
singleton_2480,singleton,,1,1,0,0,0,1,test,0
singleton_2481,singleton,,1,1,0,0,0,1,test,0
singleton_2482,singleton,,1,1,0,1,0,0,train,0
singleton_2483,singleton,,1,1,0,1,0,0,train,0
singleton_2484,singleton,,1,1,0,1,0,0,train,0
singleton_2485,singleton,,1,1,0,0,1,0,validation,0
singleton_2486,singleton,,1,1,0,0,1,0,validation,0
singleton_2487,singleton,,1,1,0,1,0,0,train,0
singleton_2488,singleton,,1,1,0,1,0,0,train,0
singleton_2489,singleton,,1,1,0,0,1,0,validation,0
singleton_2490,singleton,,1,1,0,1,0,0,train,0
singleton_2491,singleton,,1,1,0,0,0,1,test,0
singleton_2492,singleton,,1,1,0,1,0,0,train,0
singleton_2493,singleton,,1,1,0,1,0,0,train,0
singleton_2494,singleton,,1,1,0,1,0,0,train,0
singleton_2495,singleton,,1,1,0,1,0,0,train,0
singleton_2496,singleton,,1,1,0,1,0,0,train,0
singleton_2497,singleton,,1,1,0,0,0,1,test,0
singleton_2498,singleton,,1,1,0,1,0,0,train,0
singleton_2499,singleton,,1,1,0,1,0,0,train,0
singleton_2500,singleton,,1,1,0,1,0,0,train,0
singleton_2501,singleton,,1,1,0,0,0,1,test,0
singleton_2502,singleton,,1,1,0,1,0,0,train,0
singleton_2503,singleton,,1,1,0,1,0,0,train,0
singleton_2504,singleton,,1,1,0,0,1,0,validation,0
singleton_2505,singleton,,1,1,0,1,0,0,train,0
singleton_2506,singleton,,1,1,0,0,1,0,validation,0
singleton_2507,singleton,,1,1,0,0,1,0,validation,0
singleton_2508,singleton,,1,1,0,0,1,0,validation,0
singleton_2509,singleton,,1,1,0,1,0,0,train,0
singleton_2510,singleton,,1,1,0,1,0,0,train,0
singleton_2511,singleton,,1,1,0,1,0,0,train,0
singleton_2512,singleton,,1,1,0,1,0,0,train,0
singleton_2513,singleton,,1,1,0,1,0,0,train,0
singleton_2514,singleton,,1,1,0,1,0,0,train,0
singleton_2515,singleton,,1,1,0,0,0,1,test,0
singleton_2516,singleton,,1,1,0,1,0,0,train,0
singleton_2517,singleton,,1,1,0,0,1,0,validation,0
singleton_2518,singleton,,1,1,0,1,0,0,train,0
singleton_2519,singleton,,1,1,0,0,0,1,test,0
singleton_2520,singleton,,1,1,0,1,0,0,train,0
singleton_2521,singleton,,1,1,0,1,0,0,train,0
singleton_2522,singleton,,1,1,0,0,1,0,validation,0
singleton_2523,singleton,,1,1,0,1,0,0,train,0
singleton_2524,singleton,,1,1,0,0,0,1,test,0
singleton_2525,singleton,,1,1,0,0,0,1,test,0
singleton_2526,singleton,,1,1,0,0,1,0,validation,0
singleton_2527,singleton,,1,1,0,1,0,0,train,0
singleton_2528,singleton,,1,1,0,1,0,0,train,0
singleton_2529,singleton,,1,1,0,1,0,0,train,0
singleton_2530,singleton,,1,1,0,1,0,0,train,0
singleton_2531,singleton,,1,1,0,0,0,1,test,0
singleton_2532,singleton,,1,1,0,1,0,0,train,0
singleton_2533,singleton,,1,1,0,1,0,0,train,0
singleton_2534,singleton,,1,1,0,1,0,0,train,0
singleton_2535,singleton,,1,1,0,0,1,0,validation,0
singleton_2536,singleton,,1,1,0,1,0,0,train,0
singleton_2537,singleton,,1,1,0,1,0,0,train,0
singleton_2538,singleton,,1,1,0,1,0,0,train,0
singleton_2539,singleton,,1,1,0,0,0,1,test,0
singleton_2540,singleton,,1,1,0,0,0,1,test,0
singleton_2541,singleton,,1,1,0,1,0,0,train,0
singleton_2542,singleton,,1,1,0,0,1,0,validation,0
singleton_2543,singleton,,1,1,0,0,0,1,test,0
singleton_2544,singleton,,1,1,0,1,0,0,train,0
singleton_2545,singleton,,1,1,0,1,0,0,train,0
singleton_2546,singleton,,1,1,0,1,0,0,train,0
singleton_2547,singleton,,1,1,0,1,0,0,train,0
singleton_2548,singleton,,1,1,0,1,0,0,train,0
singleton_2549,singleton,,1,1,0,0,1,0,validation,0
singleton_2550,singleton,,1,1,0,1,0,0,train,0
singleton_2551,singleton,,1,1,0,1,0,0,train,0
singleton_2552,singleton,,1,1,0,1,0,0,train,0
singleton_2553,singleton,,1,1,0,1,0,0,train,0
singleton_2554,singleton,,1,1,0,0,1,0,validation,0
singleton_2555,singleton,,1,1,0,1,0,0,train,0
singleton_2556,singleton,,1,1,0,1,0,0,train,0
singleton_2557,singleton,,1,1,0,0,0,1,test,0
singleton_2558,singleton,,1,1,0,1,0,0,train,0
singleton_2559,singleton,,1,1,0,1,0,0,train,0
singleton_2560,singleton,,1,1,0,1,0,0,train,0
singleton_2561,singleton,,1,1,0,1,0,0,train,0
singleton_2562,singleton,,1,1,0,0,0,1,test,0
singleton_2563,singleton,,1,1,0,0,1,0,validation,0
singleton_2564,singleton,,1,1,0,1,0,0,train,0
singleton_2565,singleton,,1,1,0,0,0,1,test,0
singleton_2566,singleton,,1,1,0,1,0,0,train,0
singleton_2567,singleton,,1,1,0,1,0,0,train,0
singleton_2568,singleton,,1,1,0,0,1,0,validation,0
singleton_2569,singleton,,1,1,0,0,0,1,test,0
singleton_2570,singleton,,1,1,0,1,0,0,train,0
singleton_2571,singleton,,1,1,0,1,0,0,train,0
singleton_2572,singleton,,1,1,0,1,0,0,train,0
singleton_2573,singleton,,1,1,0,1,0,0,train,0
singleton_2574,singleton,,1,1,0,1,0,0,train,0
singleton_2575,singleton,,1,1,0,1,0,0,train,0
singleton_2576,singleton,,1,1,0,1,0,0,train,0
singleton_2577,singleton,,1,1,0,1,0,0,train,0
singleton_2578,singleton,,1,1,0,1,0,0,train,0
singleton_2579,singleton,,1,1,0,0,0,1,test,0
singleton_2580,singleton,,1,1,0,1,0,0,train,0
singleton_2581,singleton,,1,1,0,1,0,0,train,0
singleton_2582,singleton,,1,1,0,1,0,0,train,0
singleton_2583,singleton,,1,1,0,1,0,0,train,0
singleton_2584,singleton,,1,1,0,1,0,0,train,0
singleton_2585,singleton,,1,1,0,0,1,0,validation,0
singleton_2586,singleton,,1,1,0,1,0,0,train,0
singleton_2587,singleton,,1,1,0,1,0,0,train,0
singleton_2588,singleton,,1,1,0,0,1,0,validation,0
singleton_2589,singleton,,1,1,0,1,0,0,train,0
singleton_2590,singleton,,1,1,0,1,0,0,train,0
singleton_2591,singleton,,1,1,0,1,0,0,train,0
singleton_2592,singleton,,1,1,0,1,0,0,train,0
singleton_2593,singleton,,1,1,0,0,0,1,test,0
singleton_2594,singleton,,1,1,0,1,0,0,train,0
singleton_2595,singleton,,1,1,0,1,0,0,train,0
singleton_2596,singleton,,1,1,0,1,0,0,train,0
singleton_2597,singleton,,1,1,0,1,0,0,train,0
singleton_2598,singleton,,1,1,0,1,0,0,train,0
singleton_2599,singleton,,1,1,0,1,0,0,train,0
singleton_2600,singleton,,1,1,0,1,0,0,train,0
singleton_2601,singleton,,1,1,0,1,0,0,train,0
singleton_2602,singleton,,1,1,0,1,0,0,train,0
singleton_2603,singleton,,1,1,0,0,0,1,test,0
singleton_2604,singleton,,1,1,0,1,0,0,train,0
singleton_2605,singleton,,1,1,0,1,0,0,train,0
singleton_2606,singleton,,1,1,0,1,0,0,train,0
singleton_2607,singleton,,1,1,0,1,0,0,train,0
singleton_2608,singleton,,1,1,0,1,0,0,train,0
singleton_2609,singleton,,1,1,0,1,0,0,train,0
singleton_2610,singleton,,1,1,0,1,0,0,train,0
singleton_2611,singleton,,1,1,0,1,0,0,train,0
singleton_2612,singleton,,1,1,0,0,0,1,test,0
singleton_2613,singleton,,1,1,0,1,0,0,train,0
singleton_2614,singleton,,1,1,0,0,0,1,test,0
singleton_2615,singleton,,1,1,0,1,0,0,train,0
singleton_2616,singleton,,1,1,0,1,0,0,train,0
singleton_2617,singleton,,1,1,0,1,0,0,train,0
singleton_2618,singleton,,1,1,0,0,0,1,test,0
singleton_2619,singleton,,1,1,0,1,0,0,train,0
singleton_2620,singleton,,1,1,0,1,0,0,train,0
singleton_2621,singleton,,1,1,0,1,0,0,train,0
singleton_2622,singleton,,1,1,0,0,0,1,test,0
singleton_2623,singleton,,1,1,0,0,0,1,test,0
singleton_2624,singleton,,1,1,0,1,0,0,train,0
singleton_2625,singleton,,1,1,0,1,0,0,train,0
singleton_2626,singleton,,1,1,0,1,0,0,train,0
singleton_2627,singleton,,1,1,0,1,0,0,train,0
singleton_2628,singleton,,1,1,0,0,1,0,validation,0
singleton_2629,singleton,,1,1,0,1,0,0,train,0
singleton_2630,singleton,,1,1,0,0,0,1,test,0
singleton_2631,singleton,,1,1,0,0,0,1,test,0
singleton_2632,singleton,,1,1,0,1,0,0,train,0
singleton_2633,singleton,,1,1,0,0,0,1,test,0
singleton_2634,singleton,,1,1,0,1,0,0,train,0
singleton_2635,singleton,,1,1,0,0,1,0,validation,0
singleton_2636,singleton,,1,1,0,0,0,1,test,0
singleton_2637,singleton,,1,1,0,1,0,0,train,0
singleton_2638,singleton,,1,1,0,1,0,0,train,0
singleton_2639,singleton,,1,1,0,0,1,0,validation,0
singleton_2640,singleton,,1,1,0,0,0,1,test,0
singleton_2641,singleton,,1,1,0,1,0,0,train,0
singleton_2642,singleton,,1,1,0,0,0,1,test,0
singleton_2643,singleton,,1,1,0,1,0,0,train,0
singleton_2644,singleton,,1,1,0,1,0,0,train,0
singleton_2645,singleton,,1,1,0,0,0,1,test,0
singleton_2646,singleton,,1,1,0,0,1,0,validation,0
singleton_2647,singleton,,1,1,0,1,0,0,train,0
singleton_2648,singleton,,1,1,0,1,0,0,train,0
singleton_2649,singleton,,1,1,0,1,0,0,train,0
singleton_2650,singleton,,1,1,0,0,1,0,validation,0
singleton_2651,singleton,,1,1,0,1,0,0,train,0
singleton_2652,singleton,,1,1,0,1,0,0,train,0
singleton_2653,singleton,,1,1,0,1,0,0,train,0
singleton_2654,singleton,,1,1,0,1,0,0,train,0
singleton_2655,singleton,,1,1,0,1,0,0,train,0
singleton_2656,singleton,,1,1,0,1,0,0,train,0
singleton_2657,singleton,,1,1,0,1,0,0,train,0
singleton_2658,singleton,,1,1,0,1,0,0,train,0
singleton_2659,singleton,,1,1,0,1,0,0,train,0
singleton_2660,singleton,,1,1,0,1,0,0,train,0
singleton_2661,singleton,,1,1,0,1,0,0,train,0
singleton_2662,singleton,,1,1,0,1,0,0,train,0
singleton_2663,singleton,,1,1,0,0,1,0,validation,0
